Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date
True,189,276,1,0,2015-08-12
True,189,276,1,0,2015-08-12
True,272,276,2,0,2015-09-30
True,272,276,2,0,2015-09-30
True,84,276,4,1,
True,84,276,4,1,
True,84,276,4,1,
True,237,276,4,1,
True,251,276,4,1,
True,84,276,4,0,2015-09-01
True,84,276,4,1,
True,255,276,5,0,2015-09-18
True,257,276,7,1,
True,215,276,3,1,
True,204,276,4,0,2015-09-14
True,206,276,7,1,
True,230,276,7,1,
True,280,276,7,0,2015-01-02
True,251,276,7,1,
True,223,276,7,1,
True,275,277,1,1,
True,276,277,1,1,
True,277,277,2,1,
True,304,277,2,0,2015-01-02
True,277,277,2,1,
True,196,277,7,1,
True,251,277,7,1,
True,202,277,10,1,
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,107,277,12,0,2015-07-17
True,208,277,5,1,
True,208,277,5,1,
True,166,277,6,1,
True,259,277,6,1,
True,271,278,1,1,
True,277,278,2,1,
True,209,278,2,1,
True,271,278,1,0,2015-10-02
True,268,278,4,1,
True,223,278,4,1,
True,268,278,4,1,
True,261,278,7,1,
True,204,278,9,0,2015-08-11
True,204,278,9,0,2015-08-11
True,204,278,9,0,2015-08-11
True,204,278,9,0,2015-08-11
True,71,278,10,1,
True,278,279,1,0,2015-10-05
True,278,279,1,0,2015-10-05
True,278,279,1,0,2015-10-05
True,279,279,0,1,
True,236,279,1,0,2015-09-04
True,209,279,1,1,
True,279,279,2,1,
True,278,279,3,0,2015-10-05
True,278,279,3,1,
True,236,279,4,1,
True,316,279,7,0,2015-01-02
True,276,280,1,0,2015-10-05
True,267,280,1,1,
True,276,280,1,0,2015-10-05
True,276,280,1,0,2015-10-05
True,276,280,1,0,2015-10-05
True,247,280,2,1,
True,259,280,2,1,
True,280,280,1,1,
True,278,280,1,1,
True,274,280,1,1,
True,202,280,4,1,
True,259,280,2,1,
True,105,280,7,1,
True,269,280,7,1,
True,264,280,7,0,2015-09-25
True,260,281,1,0,2015-10-08
True,268,281,1,1,
True,278,281,1,1,
True,278,281,1,1,
True,259,281,1,0,2015-10-08
True,248,281,3,1,
True,237,281,3,1,
True,204,281,3,1,
True,237,281,3,1,
True,205,281,3,1,
True,210,281,3,1,
True,272,281,3,1,
True,248,281,3,1,
True,278,281,3,1,
True,204,281,3,1,
True,222,281,3,1,
True,204,281,3,1,
True,278,281,3,1,
True,210,281,3,1,
True,271,281,7,1,
True,316,281,7,0,2015-01-02
True,149,281,4,1,
True,271,281,7,1,
True,281,282,1,1,
True,266,282,1,1,
True,148,282,2,0,2015-08-29
True,205,282,2,1,
True,205,282,2,1,
True,248,282,2,1,
True,204,282,2,0,2015-07-23
True,205,282,2,0,2015-10-08
True,205,282,2,1,
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,219,282,3,1,
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,205,282,2,1,
True,215,282,2,1,
True,261,282,3,1,
True,269,282,3,1,
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,219,282,3,1,
True,273,282,3,1,
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,219,282,3,1,
True,268,282,3,1,
True,274,282,3,1,
True,257,282,3,1,
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,204,282,3,0,2015-08-14
True,282,282,4,1,
True,281,283,1,0,2015-10-09
True,272,283,1,1,
True,272,283,1,1,
True,278,283,1,1,
True,248,283,1,1,
True,271,283,2,1,
True,271,283,2,1,
True,262,283,2,0,2015-09-28
True,272,283,2,1,
True,278,283,2,1,
True,271,283,2,1,
True,267,283,2,1,
True,262,283,2,0,2015-09-28
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,280,283,7,0,2015-05-20
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,140,283,7,0,2015-07-08
True,282,284,1,1,
True,282,284,1,1,
True,245,284,1,1,
True,238,284,1,0,2015-09-21
True,275,284,1,1,
True,279,284,2,1,
True,282,284,2,1,
True,283,284,2,1,
True,283,284,1,1,
True,197,284,4,0,2015-09-11
True,272,284,4,0,2015-09-30
True,243,284,4,1,
True,182,284,4,0,2015-07-31
True,197,284,4,0,2015-09-11
True,201,284,5,1,
True,279,284,7,1,
True,279,284,9,1,
True,285,285,0,1,
True,272,285,1,1,
True,272,285,1,1,
True,265,285,1,1,
True,285,285,2,1,
True,283,285,2,1,
True,281,285,2,1,
True,316,285,7,0,2015-01-02
True,285,286,1,1,
True,285,286,1,1,
True,286,286,1,1,
True,269,286,1,1,
True,286,286,1,1,
True,286,286,2,1,
True,286,287,1,1,
True,285,287,1,1,
True,286,287,1,1,
True,285,287,1,1,
True,181,287,8,1,
True,281,288,0,1,
True,281,288,3,1,
True,138,288,6,1,
True,289,289,1,1,
True,281,289,1,1,
True,281,289,2,1,
True,201,289,3,1,
True,201,289,3,1,
True,289,289,4,1,
True,288,290,1,1,
True,154,290,7,1,
True,195,290,8,1,
True,274,291,7,1,
True,199,291,7,0,2015-07-22
True,250,291,7,1,
True,219,291,7,0,2015-09-07
True,205,291,7,1,
True,211,291,9,1,
True,173,292,1,0,2015-07-06
True,173,292,1,0,2015-07-06
True,287,292,1,1,
True,292,292,2,1,
True,285,292,2,1,
True,285,292,2,1,
True,292,292,1,1,
True,285,292,2,1,
True,282,292,3,1,
True,282,292,3,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,287,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,245,292,5,1,
True,289,292,5,1,
True,245,292,5,1,
True,223,292,7,1,
True,217,292,8,1,
True,167,292,11,0,2015-06-23
True,232,292,17,1,
True,281,293,2,1,
True,218,293,5,1,
True,271,293,5,1,
True,185,293,7,1,
True,218,293,10,1,
True,96,293,11,0,2015-04-10
True,294,294,0,1,
True,173,294,0,1,
True,293,294,1,0,2015-10-20
True,275,294,2,0,2015-10-02
True,266,294,2,0,2015-10-02
True,266,294,2,0,2015-10-02
True,275,294,2,1,
True,266,294,2,1,
True,275,294,2,0,2015-10-02
True,211,294,3,1,
True,211,294,3,1,
True,240,294,4,1,
True,174,294,6,0,2015-06-25
True,176,294,6,0,2015-10-06
True,246,294,7,1,
True,134,294,7,1,
True,273,294,7,1,
True,203,295,4,1,
True,259,295,4,1,
True,274,295,7,1,
True,295,295,7,1,
True,292,295,7,1,
True,173,295,4,0,2015-10-20
True,203,295,4,1,
True,231,295,4,0,2015-08-26
True,175,295,4,1,
True,173,295,4,1,
True,271,295,4,1,
True,274,295,7,1,
True,243,295,7,1,
True,273,295,3,1,
True,286,296,1,1,
True,267,296,2,1,
True,267,296,2,1,
True,296,296,2,1,
True,267,296,2,1,
True,203,296,4,1,
True,203,296,4,1,
True,177,296,5,1,
True,177,296,5,1,
True,223,296,6,1,
True,131,296,7,0,2015-05-18
True,131,296,7,0,2015-05-18
True,131,296,7,0,2015-05-18
True,131,296,7,0,2015-05-18
True,274,296,7,1,
True,273,296,15,1,
True,283,296,2,1,
True,133,296,3,1,
True,285,296,2,1,
True,185,296,3,0,2015-07-20
True,297,297,1,1,
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,293,297,3,1,
True,247,297,4,1,
True,292,297,4,1,
True,247,297,7,1,
True,177,297,10,1,
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,149,297,1,0,2015-06-26
True,296,297,1,1,
True,183,298,6,1,
True,230,298,7,1,
True,236,298,7,1,
True,298,299,1,1,
True,272,299,19,0,2015-10-26
True,185,299,23,0,2015-10-10
True,185,299,23,0,2015-10-10
True,185,299,23,0,2015-10-10
True,185,299,23,0,2015-10-10
True,185,299,23,0,2015-10-10
True,297,300,1,1,
True,300,300,1,1,
True,300,300,1,1,
True,297,300,2,1,
True,290,300,2,1,
True,300,300,2,1,
True,300,300,2,1,
True,290,300,2,1,
True,299,300,3,1,
True,297,300,7,1,
True,239,300,7,1,
True,299,301,1,1,
True,282,301,1,1,
True,301,301,1,1,
True,252,301,7,1,
True,252,301,7,1,
True,252,301,7,1,
True,252,301,7,1,
True,301,301,1,1,
True,299,301,2,1,
True,301,302,1,1,
True,301,302,1,1,
True,300,302,2,1,
True,300,302,2,1,
True,299,302,1,1,
True,295,302,1,0,2015-10-26
True,299,302,3,1,
True,300,302,3,1,
True,299,302,3,1,
True,149,302,3,1,
True,149,302,4,1,
True,149,302,5,1,
True,301,303,1,1,
True,149,303,2,1,
True,149,303,2,1,
True,278,303,2,1,
True,300,303,2,1,
True,149,303,2,1,
True,297,303,3,1,
True,302,303,0,1,
True,300,303,2,1,
True,299,303,3,1,
True,292,303,3,1,
True,292,303,3,1,
True,149,303,3,1,
True,292,303,3,1,
True,294,304,0,1,
True,292,304,1,1,
True,299,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-29
True,300,304,1,1,
True,301,304,1,1,
True,296,304,1,1,
True,304,304,1,1,
True,149,304,1,0,2015-10-29
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,1,
True,149,304,1,0,2015-10-29
True,149,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,300,304,1,1,
True,301,304,1,1,
True,300,304,1,1,
True,301,304,1,0,2015-10-30
True,250,304,1,1,
True,301,304,1,1,
True,303,304,1,1,
True,304,304,1,1,
True,149,304,1,1,
True,149,304,1,1,
True,149,304,1,0,2015-10-29
True,304,304,1,1,
True,149,304,1,1,
True,149,304,1,1,
True,149,304,1,1,
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,149,304,1,0,2015-10-26
True,303,304,1,0,2015-10-31
True,230,304,2,0,2015-08-20
True,293,304,2,0,2015-10-20
True,292,304,2,1,
True,149,304,2,1,
True,149,304,2,1,
True,229,304,4,0,2015-10-09
True,176,304,4,0,2015-10-02
True,176,304,4,0,2015-10-02
True,253,304,5,0,2015-09-21
True,279,304,6,1,
True,223,304,7,0,2015-09-11
True,265,304,7,1,
True,246,304,7,0,2015-09-04
True,272,305,1,1,
True,304,305,1,1,
True,301,305,1,1,
True,300,305,1,1,
True,304,305,1,1,
True,272,305,1,1,
True,134,305,8,0,2015-10-15
True,267,306,5,1,
True,282,306,5,1,
True,306,306,6,1,
True,286,306,7,1,
True,286,306,7,1,
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,275,306,16,0,2015-10-10
True,271,307,0,1,
True,302,307,1,1,
True,307,307,1,1,
True,307,307,1,1,
True,307,307,2,1,
True,301,307,3,0,2015-11-03
True,283,307,3,1,
True,301,307,3,1,
True,281,307,4,0,2015-10-08
True,258,307,4,1,
True,281,307,4,0,2015-10-08
True,299,307,2,1,
True,283,307,12,1,
True,283,307,13,1,
True,283,307,13,1,
True,283,307,13,1,
True,283,307,13,1,
True,283,307,13,1,
True,283,307,13,1,
True,283,307,13,1,
True,307,308,1,1,
True,306,308,1,1,
True,306,308,2,1,
True,308,308,2,1,
True,258,308,5,0,2015-09-16
True,283,308,11,0,2015-10-22
True,283,308,11,0,2015-10-22
True,275,308,11,1,
True,309,309,1,1,
True,309,309,1,1,
True,309,309,1,1,
True,275,309,10,1,
True,275,309,10,1,
True,299,310,1,1,
True,309,310,1,1,
True,306,310,1,1,
True,310,310,1,1,
True,295,310,2,1,
True,272,310,2,1,
True,310,310,2,1,
True,219,310,4,1,
True,283,310,9,1,
True,275,310,11,1,
True,275,310,11,1,
True,275,310,11,1,
True,283,310,9,1,
True,286,311,1,1,
True,293,311,1,0,2015-10-20
True,311,311,1,1,
True,292,311,1,0,2015-11-04
True,307,311,3,1,
True,275,311,8,0,2015-10-10
True,275,311,8,0,2015-10-10
True,275,311,8,0,2015-10-10
True,70,311,8,0,2015-07-10
True,275,311,8,1,
True,139,311,8,0,2015-10-01
True,140,311,8,1,
True,275,311,8,0,2015-11-04
True,275,311,8,1,
True,275,311,8,0,2015-10-10
True,275,311,8,0,2015-10-10
True,275,311,8,1,
True,283,311,8,1,
True,275,311,8,1,
True,275,311,8,0,2015-10-10
True,275,311,8,0,2015-10-10
True,275,311,8,1,
True,275,311,8,0,2015-10-10
True,275,311,8,0,2015-10-10
True,275,311,8,1,
True,275,311,8,1,
True,139,311,8,0,2015-10-01
True,70,311,8,0,2015-07-10
True,215,311,10,1,
True,299,312,2,0,2015-10-28
True,301,312,2,1,
True,297,312,2,0,2015-10-26
True,295,312,7,1,
True,275,312,7,1,
True,275,312,7,1,
True,295,312,7,1,
True,275,312,7,1,
True,275,312,7,1,
True,275,312,7,0,2015-10-23
True,310,313,1,1,
True,310,313,1,1,
True,308,313,1,1,
True,313,313,1,0,2015-11-09
True,313,313,1,1,
True,302,313,3,1,
True,299,313,4,1,
True,311,313,4,1,
True,275,313,6,1,
True,275,313,6,1,
True,264,313,4,1,
True,283,313,7,1,
True,149,313,7,1,
True,275,314,5,0,2015-10-10
True,275,314,5,0,2015-10-10
True,275,314,5,0,2015-10-10
True,272,314,5,0,2015-10-16
True,275,314,5,0,2015-10-10
True,278,314,5,1,
True,315,315,1,1,
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-10-10
True,283,315,4,1,
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-11-11
True,275,315,4,0,2015-10-10
True,259,315,4,0,2015-09-22
True,255,315,4,1,
True,149,315,4,1,
True,275,315,4,0,2015-10-10
True,278,315,4,0,2015-11-05
True,255,315,4,1,
True,254,315,4,1,
True,275,315,4,1,
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-10-10
True,259,315,4,1,
True,283,315,4,0,2015-10-22
True,283,315,4,1,
True,149,315,4,1,
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-10-10
True,275,315,4,0,2015-10-10
True,259,315,4,1,
True,259,315,4,0,2015-09-22
True,255,315,4,1,
True,278,315,4,0,2015-11-05
True,212,315,5,1,
True,283,315,3,1,
True,260,315,3,0,2015-10-22
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,283,316,2,1,
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,283,316,3,1,
True,246,316,3,1,
True,283,316,3,1,
True,295,316,3,1,
True,283,316,3,1,
True,295,316,3,1,
True,283,316,3,0,2015-11-09
True,283,316,3,1,
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,275,316,2,0,2015-10-10
True,313,316,3,0,2015-11-12
True,283,316,3,1,
True,295,316,3,1,
True,283,316,3,1,
True,275,316,4,0,2015-11-09
True,275,316,4,0,2015-10-23
True,283,316,2,1,
True,275,317,0,1,
True,275,317,0,1,
True,315,317,1,1,
True,274,317,2,0,2015-11-05
True,273,317,2,1,
True,197,318,3,0,2015-11-05
True,266,319,8,0,2015-09-23
True,194,319,6,0,2015-10-26
True,246,320,0,1,
True,246,320,0,1,
True,320,320,0,1,
True,293,320,3,0,2015-10-30
True,293,320,3,0,2015-10-30
True,293,320,3,0,2015-10-30
True,247,320,4,0,2015-11-02
True,240,320,4,0,2015-08-31
True,278,320,10,0,2015-10-10
True,223,320,21,0,2015-08-29
True,321,321,0,1,
True,293,321,2,1,
True,275,321,4,1,
True,187,321,8,0,2015-10-08
True,306,322,2,1,
True,129,322,3,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,260,322,6,0,2015-11-05
True,260,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,260,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,310,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,260,322,6,1,
True,260,322,6,1,
True,217,322,6,1,
True,310,322,6,0,2015-11-17
True,260,322,6,1,
True,217,322,6,1,
True,217,322,6,1,
True,159,322,7,1,
True,304,323,3,1,
True,292,323,3,0,2015-11-16
True,202,323,4,0,2015-10-08
True,288,324,2,1,
True,288,324,2,1,
True,288,324,2,1,
True,288,324,2,0,2015-11-14
True,202,324,2,0,2015-10-08
True,202,324,2,0,2015-10-08
True,288,324,2,1,
True,288,324,2,1,
True,288,324,2,1,
True,285,324,2,1,
True,202,324,2,0,2015-10-08
True,202,324,2,0,2015-10-08
True,288,324,2,1,
True,288,324,2,0,2015-11-14
True,288,324,2,0,2015-11-14
True,89,324,1,0,2015-09-02
True,202,324,2,0,2015-10-08
True,202,324,2,0,2015-10-08
True,288,324,2,1,
True,288,324,2,1,
True,288,324,2,0,2015-11-14
True,316,324,2,1,
True,288,324,2,0,2015-11-17
True,288,324,2,1,
True,288,324,2,1,
True,202,324,2,0,2015-10-08
True,202,324,2,0,2015-10-08
True,202,324,2,0,2015-10-08
True,251,324,2,1,
True,288,324,2,1,
True,288,324,2,1,
True,288,324,2,0,2015-11-14
True,288,324,2,0,2015-11-14
True,202,324,2,0,2015-10-08
True,288,324,2,0,2015-11-17
True,288,324,2,1,
True,288,324,2,0,2015-11-14
True,201,324,3,0,2015-10-13
True,288,324,3,1,
True,195,324,3,0,2015-09-17
True,301,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,281,325,1,1,
True,281,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,310,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,247,325,1,1,
True,310,325,1,1,
True,301,325,1,1,
True,285,325,1,1,
True,247,325,1,1,
True,247,325,1,0,2015-11-21
True,247,325,1,1,
True,301,325,1,1,
True,301,325,1,1,
True,311,325,7,1,
True,327,327,0,1,
True,307,327,3,0,2015-11-11
True,170,327,4,1,
True,310,327,4,0,2015-11-19
True,307,328,1,1,
True,316,328,5,1,
True,257,329,4,1,
True,273,330,3,1,
True,273,330,3,1,
True,273,330,3,1,
True,273,330,3,1,
True,273,330,3,1,
True,273,330,3,1,
True,273,330,3,1,
True,303,331,2,1,
True,316,331,2,1,
True,299,331,2,0,2015-11-11
True,304,332,0,1,
True,310,332,1,1,
True,258,332,1,0,2015-10-22
True,168,332,3,0,2015-07-11
True,296,332,6,1,
True,244,332,6,0,2015-11-19
True,251,333,6,0,2015-11-14
True,201,334,2,0,2015-07-29
True,241,334,6,0,2015-08-31
True,243,334,10,0,2015-09-05
True,315,335,0,1,
True,217,335,5,1,
True,217,335,7,1,
True,254,336,0,1,
True,229,337,7,1,
True,307,337,14,1,
True,257,338,2,0,2015-10-26
True,258,338,2,0,2015-09-17
True,294,338,4,0,2015-10-22
True,304,338,4,0,2015-11-12
True,316,338,4,1,
True,304,338,4,0,2015-11-12
True,208,338,8,1,
True,295,339,0,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-03
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,1,
True,273,339,2,1,
True,313,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,0,2015-12-02
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-02
True,273,339,2,0,2015-12-04
True,273,339,2,1,
True,273,339,2,0,2015-12-02
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,1,
True,273,339,2,0,2015-12-02
True,280,339,3,1,
True,280,339,3,1,
True,316,339,3,0,2015-11-24
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,285,339,3,0,2015-11-18
True,280,339,3,1,
True,279,339,3,0,2015-11-10
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,294,339,3,1,
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,294,339,3,1,
True,294,339,3,1,
True,294,339,3,1,
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,285,339,3,1,
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,293,339,3,1,
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,294,339,3,1,
True,294,339,3,1,
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,226,339,3,1,
True,280,339,3,1,
True,280,339,3,1,
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,281,339,3,0,2015-11-27
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,294,339,3,1,
True,294,339,3,1,
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,294,339,3,1,
True,294,339,3,1,
True,294,339,3,0,2015-11-24
True,294,339,3,0,2015-11-24
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,190,339,3,0,2015-11-19
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,295,339,3,0,2015-11-30
True,294,339,3,1,
True,294,339,3,1,
True,294,339,3,0,2015-11-24
True,285,339,3,0,2015-11-26
True,259,340,3,0,2015-11-17
True,272,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,259,340,3,0,2015-11-17
True,306,341,7,0,2015-11-02
True,316,341,7,0,2015-11-13
True,152,344,1,1,
True,315,344,3,1,
True,315,344,3,1,
True,315,344,3,1,
True,278,344,7,1,
True,315,344,3,1,
True,315,344,3,1,
True,219,345,4,1,
True,152,346,7,1,
True,198,347,19,0,2015-07-30
True,278,348,3,1,
True,245,348,5,1,
True,278,349,0,1,
