Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
2023-01-08,2023-03-31,3,Cancel in reservation stage,2023-01-10,Reservation,82
2023-01-08,2023-01-19,1,Confirmed,,Reservation,11
2023-01-08,2023-02-17,1,Confirmed,,Reservation,40
2023-01-08,2023-04-28,8,Cancel in reservation stage,2023-01-12,Reservation,110
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,8,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,17,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,7,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,7,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,6,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,11,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,3,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,8,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,10,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,3,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,3,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,3,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,7,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,7,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,6,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,9,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,6,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,2,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,6,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,6,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,5,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,1,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,9,Confirmed,,Walk-in,0
2023-01-09,2023-01-09,4,Confirmed,,Walk-in,0
2023-01-09,2023-04-20,1,Confirmed,,Reservation,101
2023-01-09,2023-07-14,1,Confirmed,,Reservation,186
2023-01-09,2023-02-07,5,Confirmed,,Reservation,29
2023-01-09,2023-09-07,4,Confirmed,,Reservation,241
2023-01-09,2023-05-03,6,Confirmed,,Reservation,114
2023-01-09,2023-01-11,2,Confirmed,,Reservation,2
2023-01-09,2023-02-15,6,Confirmed,,Reservation,37
2023-01-09,2023-01-22,3,Confirmed,,Reservation,13
2023-01-09,2023-03-01,6,Confirmed,,Reservation,51
2023-01-09,2023-01-15,4,Confirmed,,Reservation,6
2023-01-09,2023-02-12,4,Cancel in check-in stage,2023-02-12,Reservation,34
2023-01-09,2023-02-19,1,Confirmed,,Reservation,41
2023-01-09,2023-05-03,1,Confirmed,,Reservation,114
2023-01-09,2023-06-24,1,Cancel in reservation stage,2023-02-12,Reservation,166
2023-01-09,2023-02-11,3,Confirmed,,Reservation,33
2023-01-09,2023-10-06,3,Cancel in check-in stage,2023-10-06,Reservation,270
2023-01-09,2023-01-12,3,Confirmed,,Reservation,3
2023-01-09,2023-02-22,1,Confirmed,,Reservation,44
2023-01-09,2023-04-21,2,Confirmed,,Reservation,102
2023-01-09,2023-06-09,2,Confirmed,,Reservation,151
2023-01-09,2023-12-22,1,Confirmed,,Reservation,347
2023-01-09,2023-02-21,1,Confirmed,,Reservation,43
2023-01-09,2023-08-22,1,Cancel in check-in stage,2023-08-22,Reservation,225
2023-01-09,2023-01-12,8,Confirmed,,Reservation,3
2023-01-09,2023-01-16,2,Confirmed,,Reservation,7
2023-01-09,2023-04-11,1,Cancel in reservation stage,2023-01-17,Reservation,92
2023-01-09,2023-01-11,1,Confirmed,,Reservation,2
2023-01-09,2023-07-14,2,Confirmed,,Reservation,186
2023-01-10,2023-01-10,3,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,14,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,6,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,4,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,2,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,2,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,5,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,2,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,6,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,2,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-01-10,1,Confirmed,,Walk-in,0
2023-01-10,2023-03-24,2,Confirmed,,Reservation,73
2023-01-10,2023-10-01,2,Confirmed,,Reservation,264
2023-01-10,2023-01-16,1,Confirmed,,Reservation,6
2023-01-10,2023-02-05,1,Confirmed,,Reservation,26
2023-01-10,2023-01-17,1,Cancel in reservation stage,2023-01-16,Reservation,7
2023-01-10,2023-07-31,1,Confirmed,,Reservation,202
2023-01-10,2023-01-29,1,Confirmed,,Reservation,19
2023-01-10,2023-06-21,7,Confirmed,,Reservation,162
2023-01-10,2023-10-20,1,Confirmed,,Reservation,283
2023-01-10,2023-02-15,3,Confirmed,,Reservation,36
2023-01-10,2023-05-10,2,Confirmed,,Reservation,120
2023-01-10,2023-07-10,3,Confirmed,,Reservation,181
2023-01-10,2023-03-21,2,Confirmed,,Reservation,70
2023-01-10,2023-01-11,9,Confirmed,,Reservation,1
2023-01-10,2023-01-22,9,Cancel in check-in stage,2023-01-22,Reservation,12
2023-01-10,2023-06-17,12,Confirmed,,Reservation,158
2023-01-10,2023-06-25,3,Confirmed,,Reservation,166
2023-01-10,2023-01-19,8,Confirmed,,Reservation,9
2023-01-10,2023-04-14,1,Confirmed,,Reservation,94
2023-01-10,2023-02-06,2,Cancel in check-in stage,2023-02-06,Reservation,27
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,2,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,3,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,3,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,4,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,2,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,5,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,2,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,5,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,1,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,7,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,2,Confirmed,,Walk-in,0
2023-01-11,2023-01-11,4,Confirmed,,Walk-in,0
2023-01-11,2023-04-10,2,Cancel in reservation stage,2023-01-15,Reservation,89
2023-01-11,2023-03-08,2,Confirmed,,Reservation,56
2023-01-11,2023-01-21,1,Confirmed,,Reservation,10
2023-01-11,2023-03-22,3,Confirmed,,Reservation,70
2023-01-11,2023-01-25,8,Confirmed,,Reservation,14
2023-01-11,2023-02-16,2,Confirmed,,Reservation,36
2023-01-11,2023-06-03,7,Cancel in reservation stage,2023-01-20,Reservation,143
2023-01-11,2023-03-04,4,Confirmed,,Reservation,52
2023-01-11,2023-02-24,10,Confirmed,,Reservation,44
2023-01-11,2023-03-09,7,Confirmed,,Reservation,57
2023-01-11,2023-06-17,2,Confirmed,,Reservation,157
2023-01-11,2023-08-29,5,Confirmed,,Reservation,230
2023-01-11,2023-04-14,5,Confirmed,,Reservation,93
2023-01-11,2023-02-20,2,Confirmed,,Reservation,40
2023-01-11,2023-02-13,1,Confirmed,,Reservation,33
2023-01-11,2023-03-22,1,Confirmed,,Reservation,70
2023-01-11,2023-03-07,10,Confirmed,,Reservation,55
2023-01-11,2023-03-06,3,Confirmed,,Reservation,54
2023-01-11,2023-01-31,1,Confirmed,,Reservation,20
2023-01-11,2023-04-29,3,Confirmed,,Reservation,108
2023-01-11,2023-05-29,4,Confirmed,,Reservation,138
2023-01-11,2023-02-11,1,Confirmed,,Reservation,31
2023-01-11,2023-01-18,5,Confirmed,,Reservation,7
2023-01-11,2023-02-19,6,Confirmed,,Reservation,39
2023-01-11,2023-09-24,5,Confirmed,,Reservation,256
2023-01-11,2023-01-23,1,Confirmed,,Reservation,12
2023-01-11,2023-03-19,1,Confirmed,,Reservation,67
2023-01-11,2023-01-12,3,Confirmed,,Reservation,1
2023-01-12,2023-01-12,1,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,4,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,1,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,2,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,3,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,3,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,3,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,1,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,2,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,3,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,11,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,4,Confirmed,,Walk-in,0
2023-01-12,2023-01-12,8,Confirmed,,Walk-in,0
2023-01-12,2023-01-25,3,Confirmed,,Reservation,13
2023-01-12,2023-03-10,2,Confirmed,,Reservation,57
2023-01-12,2023-01-26,1,Cancel in reservation stage,2023-01-23,Reservation,14
2023-01-12,2023-03-26,8,Confirmed,,Reservation,73
2023-01-12,2023-03-13,4,Cancel in reservation stage,2023-02-07,Reservation,60
2023-01-12,2023-02-11,1,Confirmed,,Reservation,30
2023-01-12,2023-06-05,1,Confirmed,,Reservation,144
2023-01-12,2023-03-16,1,Confirmed,,Reservation,63
2023-01-12,2023-01-18,1,Confirmed,,Reservation,6
2023-01-12,2023-03-13,1,Confirmed,,Reservation,60
2023-01-12,2023-01-14,1,Cancel in reservation stage,2023-01-13,Reservation,2
2023-01-12,2023-03-02,3,Confirmed,,Reservation,49
2023-01-12,2023-06-21,11,Confirmed,,Reservation,160
2023-01-12,2023-04-08,1,Confirmed,,Reservation,86
2023-01-12,2023-03-03,5,Confirmed,,Reservation,50
2023-01-12,2023-02-09,1,Confirmed,,Reservation,28
2023-01-12,2023-12-07,3,Confirmed,,Reservation,329
2023-01-12,2023-02-12,3,Confirmed,,Reservation,31
2023-01-12,2023-04-08,4,Confirmed,,Reservation,86
2023-01-12,2023-03-31,3,Confirmed,,Reservation,78
2023-01-12,2023-02-22,4,Confirmed,,Reservation,41
2023-01-12,2023-04-15,2,Confirmed,,Reservation,93
2023-01-12,2023-11-29,4,Confirmed,,Reservation,321
2023-01-12,2023-01-25,2,Confirmed,,Reservation,13
2023-01-12,2023-04-13,2,Confirmed,,Reservation,91
2023-01-12,2023-01-21,1,Cancel in check-in stage,2023-01-21,Reservation,9
2023-01-12,2023-01-27,2,Confirmed,,Reservation,15
2023-01-12,2023-01-13,2,Confirmed,,Reservation,1
2023-01-12,2023-10-17,3,Confirmed,,Reservation,278
2023-01-12,2023-02-19,1,Confirmed,,Reservation,38
2023-01-12,2023-06-12,4,Confirmed,,Reservation,151
2023-01-12,2023-02-11,5,Confirmed,,Reservation,30
2023-01-12,2023-01-27,4,Cancel in reservation stage,2023-01-23,Reservation,15
2023-01-12,2023-02-07,3,Confirmed,,Reservation,26
2023-01-12,2023-07-17,6,Confirmed,,Reservation,186
2023-01-13,2023-01-13,5,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,7,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,12,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,7,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,5,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,6,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,10,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,4,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,6,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,7,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,6,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,11,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,3,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,6,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,5,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,2,Confirmed,,Walk-in,0
2023-01-13,2023-01-13,1,Confirmed,,Walk-in,0
2023-01-13,2023-01-25,2,Confirmed,,Reservation,12
2023-01-13,2023-01-18,1,Confirmed,,Reservation,5
2023-01-13,2023-01-14,5,Cancel in check-in stage,2023-01-14,Reservation,1
2023-01-13,2023-03-06,2,Cancel in reservation stage,2023-01-13,Reservation,52
2023-01-13,2023-06-19,2,Confirmed,,Reservation,157
2023-01-13,2023-03-08,7,Confirmed,,Reservation,54
2023-01-13,2023-02-12,8,Confirmed,,Reservation,30
2023-01-13,2023-03-15,1,Confirmed,,Reservation,61
2023-01-13,2023-01-22,1,Confirmed,,Reservation,9
2023-01-13,2023-02-23,1,Confirmed,,Reservation,41
2023-01-13,2023-01-17,2,Confirmed,,Reservation,4
2023-01-13,2023-02-03,1,Confirmed,,Reservation,21
2023-01-13,2023-02-12,7,Cancel in reservation stage,2023-01-15,Reservation,30
2023-01-13,2023-01-23,3,Cancel in reservation stage,2023-01-22,Reservation,10
2023-01-13,2023-03-03,4,Confirmed,,Reservation,49
2023-01-13,2023-02-06,3,Confirmed,,Reservation,24
2023-01-13,2023-01-24,6,Confirmed,,Reservation,11
2023-01-13,2023-04-09,3,Confirmed,,Reservation,86
2023-01-13,2023-03-17,3,Confirmed,,Reservation,63
2023-01-13,2023-06-26,2,Confirmed,,Reservation,164
2023-01-13,2023-02-27,2,Confirmed,,Reservation,45
2023-01-13,2023-04-01,5,Confirmed,,Reservation,78
2023-01-13,2023-01-30,1,Cancel in reservation stage,2023-01-17,Reservation,17
2023-01-13,2023-03-30,3,Confirmed,,Reservation,76
2023-01-13,2023-03-04,6,Confirmed,,Reservation,50
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,7,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,10,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,11,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,12,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,6,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,6,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,9,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,11,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,9,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,5,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,5,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,6,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,6,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,5,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,5,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,13,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,4,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,8,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,5,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,3,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,1,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-01-14,2,Confirmed,,Walk-in,0
2023-01-14,2023-03-31,3,Cancel in reservation stage,2023-01-22,Reservation,76
2023-01-14,2023-03-12,1,Confirmed,,Reservation,57
2023-01-14,2023-02-12,2,Cancel in check-in stage,2023-02-12,Reservation,29
2023-01-14,2024-01-14,4,Cancel in check-in stage,2024-01-14,Reservation,365
2023-01-14,2023-06-29,5,Cancel in check-in stage,2023-06-29,Reservation,166
2023-01-14,2023-04-24,3,Confirmed,,Reservation,100
2023-01-14,2023-03-05,1,Confirmed,,Reservation,50
2023-01-14,2023-01-18,1,Confirmed,,Reservation,4
2023-01-14,2023-01-22,5,Confirmed,,Reservation,8
2023-01-14,2023-01-20,7,Confirmed,,Reservation,6
2023-01-14,2023-03-07,4,Confirmed,,Reservation,52
2023-01-14,2023-08-11,1,Cancel in check-in stage,2023-08-11,Reservation,209
2023-01-14,2023-01-16,1,Confirmed,,Reservation,2
2023-01-14,2023-02-21,3,Confirmed,,Reservation,38
2023-01-14,2023-05-23,4,Confirmed,,Reservation,129
2023-01-14,2023-04-23,18,Confirmed,,Reservation,99
2023-01-14,2023-02-06,1,Confirmed,,Reservation,23
2023-01-14,2023-05-30,11,Confirmed,,Reservation,136
2023-01-14,2023-01-17,3,Confirmed,,Reservation,3
2023-01-14,2023-01-22,12,Confirmed,,Reservation,8
2023-01-14,2023-02-17,4,Confirmed,,Reservation,34
2023-01-14,2023-01-16,2,Confirmed,,Reservation,2
2023-01-14,2023-04-23,3,Cancel in reservation stage,2023-01-30,Reservation,99
2023-01-14,2023-03-09,4,Confirmed,,Reservation,54
2023-01-14,2023-05-25,2,Cancel in check-in stage,2023-05-25,Reservation,131
2023-01-14,2023-04-29,3,Confirmed,,Reservation,105
2023-01-14,2023-10-28,2,Cancel in reservation stage,2023-03-10,Reservation,287
2023-01-14,2023-08-04,2,Confirmed,,Reservation,202
2023-01-14,2023-10-07,3,Confirmed,,Reservation,266
2023-01-14,2023-01-19,5,Confirmed,,Reservation,5
2023-01-14,2023-01-16,2,Confirmed,,Reservation,2
2023-01-14,2023-03-25,5,Confirmed,,Reservation,70
2023-01-15,2023-01-15,1,Confirmed,,Walk-in,0
