Type,Reservation Day,Check-in Day,Occupancy_duration,Decision
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,297,297,3,1
True,301,297,4,1
True,301,297,4,1
True,304,297,7,1
True,307,297,10,1
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,177,297,1,0
True,298,297,1,1
True,304,298,6,1
True,305,298,7,1
True,305,298,7,1
True,300,299,1,1
True,299,299,19,0
True,283,299,23,0
True,283,299,23,0
True,283,299,23,0
True,283,299,23,0
True,283,299,23,0
True,301,300,1,1
True,301,300,1,1
True,300,300,1,1
True,302,300,2,1
True,302,300,2,1
True,302,300,2,1
True,302,300,2,1
True,302,300,2,1
True,303,300,3,1
True,307,300,7,1
True,307,300,7,1
True,302,301,1,1
True,302,301,1,1
True,302,301,1,1
True,308,301,7,1
True,308,301,7,1
True,308,301,7,1
True,308,301,7,1
True,302,301,1,1
True,303,301,2,1
True,303,302,1,1
True,303,302,1,1
True,304,302,2,1
True,304,302,2,1
True,303,302,1,1
True,299,302,1,0
True,305,302,3,1
True,305,302,3,1
True,305,302,3,1
True,305,302,3,1
True,306,302,4,1
True,307,302,5,1
True,304,303,1,1
True,305,303,2,1
True,305,303,2,1
True,305,303,2,1
True,305,303,2,1
True,305,303,2,1
True,306,303,3,1
True,303,303,0,1
True,305,303,2,1
True,306,303,3,1
True,306,303,3,1
True,306,303,3,1
True,306,303,3,1
True,306,303,3,1
True,304,304,0,1
True,305,304,1,1
True,305,304,1,1
True,299,304,1,0
True,299,304,1,0
True,305,304,1,1
True,299,304,1,0
True,305,304,1,1
True,299,304,1,0
True,302,304,1,0
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,302,304,1,0
True,299,304,1,0
True,299,304,1,0
True,299,304,1,0
True,299,304,1,0
True,305,304,1,1
True,299,304,1,0
True,299,304,1,0
True,305,304,1,1
True,302,304,1,0
True,305,304,1,1
True,299,304,1,0
True,299,304,1,0
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,303,304,1,0
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,302,304,1,0
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,305,304,1,1
True,299,304,1,0
True,299,304,1,0
True,299,304,1,0
True,299,304,1,0
True,299,304,1,0
True,304,304,1,0
True,232,304,2,0
True,293,304,2,0
True,306,304,2,1
True,306,304,2,1
True,306,304,2,1
True,282,304,4,0
True,275,304,4,0
True,275,304,4,0
True,264,304,5,0
True,310,304,6,1
True,254,304,7,0
True,311,304,7,1
True,247,304,7,0
True,305,305,1,1
True,305,305,1,1
True,306,305,1,1
True,306,305,1,1
True,306,305,1,1
True,305,305,1,1
True,288,305,8,0
True,311,306,5,1
True,311,306,5,1
True,312,306,6,1
True,313,306,7,1
True,313,306,7,1
True,283,306,16,0
True,283,306,16,0
True,283,306,16,0
True,283,306,16,0
True,283,306,16,0
True,283,306,16,0
True,283,306,16,0
True,307,307,0,1
True,308,307,1,1
True,308,307,1,1
True,308,307,1,1
True,309,307,2,1
True,307,307,3,0
True,310,307,3,1
True,310,307,3,1
True,281,307,4,0
True,311,307,4,1
True,281,307,4,0
True,309,307,2,1
True,319,307,12,1
True,320,307,13,1
True,320,307,13,1
True,320,307,13,1
True,320,307,13,1
True,320,307,13,1
True,320,307,13,1
True,320,307,13,1
True,309,308,1,1
True,309,308,1,1
True,310,308,2,1
True,310,308,2,1
True,259,308,5,0
True,295,308,11,0
True,295,308,11,0
True,319,308,11,1
True,310,309,1,1
True,310,309,1,1
True,310,309,1,1
True,319,309,10,1
True,319,309,10,1
True,311,310,1,1
True,311,310,1,1
True,311,310,1,1
True,311,310,1,1
True,312,310,2,1
True,312,310,2,1
True,312,310,2,1
True,314,310,4,1
True,319,310,9,1
True,321,310,11,1
True,321,310,11,1
True,321,310,11,1
True,319,310,9,1
True,312,311,1,1
True,293,311,1,0
True,312,311,1,1
True,308,311,1,0
True,314,311,3,1
True,283,311,8,0
True,283,311,8,0
True,283,311,8,0
True,191,311,8,0
True,319,311,8,1
True,274,311,8,0
True,319,311,8,1
True,308,311,8,0
True,319,311,8,1
True,283,311,8,0
True,283,311,8,0
True,319,311,8,1
True,319,311,8,1
True,319,311,8,1
True,283,311,8,0
True,283,311,8,0
True,319,311,8,1
True,283,311,8,0
True,283,311,8,0
True,319,311,8,1
True,319,311,8,1
True,274,311,8,0
True,191,311,8,0
True,321,311,10,1
True,301,312,2,0
True,314,312,2,1
True,299,312,2,0
True,319,312,7,1
True,319,312,7,1
True,319,312,7,1
True,319,312,7,1
True,319,312,7,1
True,319,312,7,1
True,296,312,7,0
True,314,313,1,1
True,314,313,1,1
True,314,313,1,1
True,313,313,1,0
True,314,313,1,1
True,316,313,3,1
True,317,313,4,1
True,317,313,4,1
True,313,313,6,1
True,313,313,6,1
True,317,313,4,1
True,313,313,7,1
True,320,313,7,1
True,283,314,5,0
True,283,314,5,0
True,283,314,5,0
True,289,314,5,0
True,283,314,5,0
True,319,314,5,1
True,316,315,1,1
True,283,315,4,0
True,283,315,4,0
True,319,315,4,1
True,283,315,4,0
True,315,315,4,0
True,283,315,4,0
True,265,315,4,0
True,319,315,4,1
True,319,315,4,1
True,283,315,4,0
True,309,315,4,0
True,319,315,4,1
True,319,315,4,1
True,319,315,4,1
True,283,315,4,0
True,283,315,4,0
True,283,315,4,0
True,319,315,4,1
True,295,315,4,0
True,319,315,4,1
True,319,315,4,1
True,283,315,4,0
True,283,315,4,0
True,283,315,4,0
True,319,315,4,1
True,265,315,4,0
True,319,315,4,1
True,309,315,4,0
True,320,315,5,1
True,318,315,3,1
True,295,315,3,0
True,283,316,2,0
True,283,316,2,0
True,318,316,2,1
True,283,316,2,0
True,283,316,2,0
True,283,316,2,0
True,283,316,2,0
True,283,316,2,0
True,319,316,3,1
True,319,316,3,1
True,319,316,3,1
True,319,316,3,1
True,319,316,3,1
True,319,316,3,1
True,313,316,3,0
True,319,316,3,1
True,283,316,2,0
True,283,316,2,0
True,283,316,2,0
True,316,316,3,0
True,319,316,3,1
True,319,316,3,1
True,319,316,3,1
True,313,316,4,0
True,296,316,4,0
True,318,316,2,1
True,317,317,0,1
True,317,317,0,1
True,318,317,1,1
True,309,317,2,0
True,317,317,2,1
True,309,318,3,0
True,266,319,8,0
True,299,319,6,0
True,320,320,0,1
True,320,320,0,1
True,320,320,0,1
True,303,320,3,0
True,303,320,3,0
True,303,320,3,0
True,306,320,4,0
True,243,320,4,0
True,283,320,10,0
True,241,320,21,0
True,321,321,0,1
True,323,321,2,1
True,325,321,4,1
True,281,321,8,0
True,324,322,2,1
True,325,322,3,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,309,322,6,0
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,321,322,6,0
True,328,322,6,1
True,328,322,6,1
True,328,322,6,1
True,329,322,7,1
True,326,323,3,1
True,320,323,3,0
True,281,323,4,0
True,326,324,2,1
True,326,324,2,1
True,326,324,2,1
True,318,324,2,0
True,281,324,2,0
True,281,324,2,0
True,326,324,2,1
True,326,324,2,1
True,326,324,2,1
True,326,324,2,1
True,281,324,2,0
True,281,324,2,0
True,326,324,2,1
True,318,324,2,0
True,318,324,2,0
True,245,324,1,0
True,281,324,2,0
True,281,324,2,0
True,326,324,2,1
True,326,324,2,1
True,318,324,2,0
True,326,324,2,1
True,321,324,2,0
True,326,324,2,1
True,326,324,2,1
True,281,324,2,0
True,281,324,2,0
True,281,324,2,0
True,324,324,2,1
True,326,324,2,1
True,326,324,2,1
True,318,324,2,0
True,318,324,2,0
True,281,324,2,0
True,321,324,2,0
True,326,324,2,1
True,318,324,2,0
True,286,324,3,0
True,327,324,3,1
True,260,324,3,0
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,325,325,1,0
True,326,325,1,1
True,326,325,1,1
True,326,325,1,1
True,332,325,7,1
True,327,327,0,1
True,315,327,3,0
True,327,327,4,1
True,323,327,4,0
True,329,328,1,1
True,333,328,5,1
True,333,329,4,1
True,333,330,3,1
True,333,330,3,1
True,333,330,3,1
True,333,330,3,1
True,333,330,3,1
True,333,330,3,1
True,333,330,3,1
True,333,331,2,1
True,333,331,2,1
True,315,331,2,0
True,332,332,0,1
True,333,332,1,1
True,295,332,1,0
True,192,332,3,0
True,338,332,6,1
True,323,332,6,0
True,318,333,6,0
True,210,334,2,0
True,243,334,6,0
True,248,334,10,0
True,335,335,0,1
True,340,335,5,1
True,342,335,7,1
True,336,336,0,1
True,344,337,7,1
True,351,337,14,1
True,299,338,2,0
True,260,338,2,0
True,295,338,4,0
True,316,338,4,0
True,342,338,4,1
True,316,338,4,0
True,346,338,8,1
True,339,339,0,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,336,339,2,0
True,336,339,2,0
True,337,339,2,0
True,336,339,2,0
True,336,339,2,0
True,336,339,2,0
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,336,339,2,0
True,341,339,2,1
True,341,339,2,1
True,336,339,2,0
True,336,339,2,0
True,336,339,2,0
True,336,339,2,0
True,338,339,2,0
True,341,339,2,1
True,336,339,2,0
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,341,339,2,1
True,336,339,2,0
True,342,339,3,1
True,342,339,3,1
True,328,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,334,339,3,0
True,334,339,3,0
True,328,339,3,0
True,328,339,3,0
True,322,339,3,0
True,342,339,3,1
True,314,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,342,339,3,1
True,328,339,3,0
True,328,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,342,339,3,1
True,342,339,3,1
True,342,339,3,1
True,328,339,3,0
True,328,339,3,0
True,342,339,3,1
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,339,339,3,1
True,334,339,3,0
True,334,339,3,0
True,342,339,3,1
True,342,339,3,1
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,342,339,3,1
True,342,339,3,1
True,342,339,3,1
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,328,339,3,0
True,328,339,3,0
True,328,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,331,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,342,339,3,1
True,342,339,3,1
True,328,339,3,0
True,328,339,3,0
True,328,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,323,339,3,0
True,323,339,3,0
True,342,339,3,1
True,342,339,3,1
True,328,339,3,0
True,328,339,3,0
True,334,339,3,0
True,334,339,3,0
True,323,339,3,0
True,323,339,3,0
True,323,339,3,0
True,334,339,3,0
True,334,339,3,0
True,334,339,3,0
True,342,339,3,1
True,342,339,3,1
True,328,339,3,0
True,330,339,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,321,340,3,0
True,306,341,7,0
True,317,341,7,0
True,345,344,1,1
True,347,344,3,1
True,347,344,3,1
True,347,344,3,1
True,351,344,7,1
True,347,344,3,1
True,347,344,3,1
True,349,345,4,1
True,353,346,7,1
True,211,347,19,0
True,351,348,3,1
True,353,348,5,1
True,349,349,0,1
True,352,351,1,1
True,352,351,1,1
True,352,352,0,1
True,356,352,4,1
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,313,353,1,0
True,243,353,4,0
True,94,354,13,0
True,185,354,13,0
True,304,354,13,0
True,185,354,13,0
True,304,354,13,0
True,358,354,4,1
True,243,354,7,0
True,243,354,7,0
True,361,355,6,1
True,361,355,6,1
True,264,355,9,0
True,264,355,9,0
True,362,355,7,1
True,328,356,6,0
True,363,356,7,1
True,363,356,7,1
True,360,356,4,1
True,363,356,7,1
True,336,356,7,0
True,363,356,7,1
True,363,356,7,1
True,336,356,7,0
True,363,356,7,1
True,363,356,7,1
True,363,356,7,1
True,336,356,7,0
True,336,356,7,0
True,363,356,7,1
True,336,356,7,0
True,336,356,7,0
True,356,356,7,0
True,363,356,7,1
True,336,356,7,0
True,336,356,7,0
True,336,356,7,0
True,360,357,3,1
True,363,357,6,1
True,364,357,7,1
True,363,357,6,1
True,364,357,7,1
True,360,358,2,1
True,360,358,2,1
True,360,358,2,1
True,360,358,2,1
True,361,358,3,1
True,361,358,3,1
True,365,358,7,1
True,365,358,7,1
True,365,358,7,1
True,365,358,7,1
True,247,358,8,0
True,250,358,9,0
True,361,358,3,1
True,362,358,4,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,359,359,1,1
True,362,359,3,1
True,303,359,3,0
True,303,359,3,0
True,303,359,3,0
True,362,359,3,1
True,362,359,3,1
True,364,359,5,1
True,271,360,4,0
True,365,360,5,1
True,302,360,5,0
True,147,360,7,0
True,344,360,8,0
True,363,361,2,1
True,361,361,2,1
True,363,361,2,1
True,299,362,2,0
True,362,362,2,0
True,361,362,2,0
True,362,362,2,0
True,344,362,2,0
True,335,362,3,0
True,3,362,6,1
True,3,362,6,1
True,321,362,11,0
True,338,363,4,0
True,2,364,3,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,355,364,4,0
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,356,364,5,0
True,4,364,5,1
True,356,364,5,0
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,355,364,4,0
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,3,364,4,1
True,5,364,6,1
True,2,365,2,1
True,2,365,2,1
True,2,365,2,1
True,3,365,3,1
True,7,365,7,1
True,7,365,7,1
True,7,365,7,1
True,2,1,1,1
True,3,1,2,1
True,354,1,3,0
True,3,1,2,1
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,320,2,1,0
True,346,3,5,0
True,4,4,2,0
True,364,4,4,0
True,364,4,4,0
True,364,4,4,0
True,364,4,4,0
True,364,4,4,0
True,360,5,5,0
True,257,5,3,0
True,363,5,28,0
True,7,6,1,1
True,7,7,1,0
True,248,7,4,0
True,177,7,7,0
True,330,7,7,0
True,362,8,2,0
True,362,8,2,0
True,8,8,2,1
True,10,8,2,1
True,8,8,3,1
True,6,8,3,0
True,8,9,1,0
True,8,9,1,0
True,278,9,3,0
True,364,9,7,0
True,23,9,14,1
True,247,10,6,0
True,6,10,5,0
True,12,12,2,1
True,40,12,28,1
True,255,12,28,0
True,338,12,42,0
True,8,13,4,0
True,8,13,4,0
True,8,13,4,0
True,15,15,1,0
True,264,17,8,0
True,17,17,8,0
True,19,19,1,0
True,18,21,1,0
True,21,22,1,0
True,21,22,1,0
True,23,23,1,1
True,222,25,1,0
True,27,26,1,1
True,25,26,1,0
True,27,26,1,1
True,26,27,1,0
True,16,27,2,0
True,26,28,1,0
True,360,28,2,0
True,20,28,3,0
True,20,28,3,0
True,209,28,5,0
True,7,29,2,0
True,18,30,1,0
True,32,32,1,0
True,32,32,1,0
True,33,32,1,1
True,25,32,4,0
True,39,32,7,1
True,315,33,3,0
True,21,33,20,0
True,12,34,7,0
True,15,34,26,0
True,15,34,26,0
True,18,35,1,0
True,19,35,3,0
True,359,35,12,0
True,28,36,2,0
True,36,36,2,0
True,34,36,3,0
True,40,36,4,1
True,40,36,4,1
True,26,36,7,0
True,26,36,7,0
True,19,37,3,0
True,4,37,4,0
True,41,37,4,1
True,41,37,4,1
True,18,37,7,0
True,33,37,14,0
True,35,38,3,0
True,33,39,3,0
True,33,39,3,0
True,33,39,3,0
True,33,39,3,0
True,33,39,3,0
True,33,39,3,0
True,42,40,2,1
True,16,40,2,0
True,42,40,2,1
True,42,40,2,1
True,16,40,2,0
True,16,40,2,0
True,16,40,2,0
True,16,40,2,0
True,16,40,2,0
True,16,40,2,0
True,42,40,2,1
True,42,40,2,1
True,42,40,2,1
True,42,40,2,1
True,42,40,2,1
True,16,40,2,0
True,16,40,2,0
True,42,40,2,1
True,42,40,2,1
True,255,40,14,0
True,42,41,1,1
True,27,41,5,0
True,27,41,5,0
True,47,41,6,1
True,35,42,1,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,364,42,4,0
True,36,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,20,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,41,43,2,0
True,41,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,41,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,36,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,33,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,36,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,345,43,2,0
True,345,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,36,43,2,0
True,26,43,2,0
True,26,43,2,0
True,26,43,2,0
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,45,43,2,1
True,41,43,2,0
True,36,43,2,0
True,36,43,2,0
True,36,43,2,0
True,362,43,2,0
True,345,43,2,0
True,345,43,2,0
True,345,43,2,0
True,39,43,3,0
True,19,43,3,0
True,44,44,1,0
True,16,44,1,0
True,42,44,1,0
True,51,44,7,1
True,27,45,1,0
True,46,45,1,1
True,45,45,1,1
True,44,45,1,0
True,37,45,3,0
True,25,45,4,0
True,51,45,6,1
True,338,46,1,0
True,48,46,2,1
True,48,46,2,1
True,314,46,9,0
True,32,48,8,0
True,50,50,2,0
True,49,50,2,0
True,50,50,5,0
True,57,50,7,1
True,57,50,7,1
True,41,50,2,0
True,23,51,1,0
True,51,51,1,1
True,35,51,1,0
True,29,53,2,0
True,29,53,2,0
True,63,53,10,1
True,63,53,10,1
True,47,55,1,0
True,40,55,4,0
True,56,56,2,1
True,56,56,2,1
True,46,56,4,0
True,4,57,1,0
True,4,57,1,0
True,22,57,3,0
True,21,57,3,0
True,21,57,3,0
True,52,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,360,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,22,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,21,57,3,0
True,64,57,7,1
True,5,57,9,0
True,303,57,9,0
True,5,57,9,0
True,56,58,1,0
True,58,58,1,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,11,58,2,0
True,33,58,2,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,55,58,2,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,55,58,2,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,34,58,2,0
True,11,58,2,0
True,33,58,2,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,55,58,2,0
True,33,58,2,0
True,60,58,2,1
True,60,58,2,1
True,11,58,2,0
True,25,58,2,0
True,60,58,2,1
True,60,58,2,1
True,60,58,2,1
True,58,58,4,1
True,4,58,8,0
True,4,58,8,0
True,53,59,1,0
True,58,59,2,0
True,49,59,7,0
True,29,59,7,0
True,50,59,10,0
True,48,60,10,0
True,365,60,10,0
True,23,60,5,0
True,61,61,1,1
True,12,61,3,0
True,58,61,5,0
True,56,61,8,0
True,15,61,7,0
True,56,61,8,0
True,6,61,14,0
True,62,62,1,1
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,27,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,324,62,7,0
True,64,63,1,1
True,63,63,3,1
True,63,63,3,1
True,40,64,1,0
True,64,64,1,0
True,64,64,1,0
True,64,64,1,1
True,40,64,1,0
True,63,64,9,0
True,8,64,10,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,307,64,21,0
True,34,65,1,0
