Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
True,2015-06-03,2015-08-07,9,1,,Reservation,65
True,2015-08-08,2015-08-08,1,1,,Walk-in,0
True,2015-04-24,2015-08-08,2,0,2015-07-09,Reservation,106
True,2015-08-04,2015-08-08,3,1,,Reservation,4
True,2015-08-05,2015-08-08,4,1,,Reservation,3
True,2015-03-24,2015-08-08,4,0,2015-04-06,Reservation,137
True,2015-06-15,2015-08-08,7,1,,Reservation,54
True,2015-04-04,2015-08-08,7,1,,Reservation,126
True,2015-05-16,2015-08-08,7,0,2015-05-16,Reservation,84
True,2015-04-24,2015-08-08,7,0,2015-08-08,Reservation,106
True,2015-03-25,2015-08-08,7,1,,Reservation,136
True,2015-05-02,2015-08-08,7,1,,Reservation,98
True,2015-05-09,2015-08-08,7,0,2015-05-14,Reservation,91
True,2015-08-04,2015-08-09,1,1,,Reservation,5
True,2015-06-05,2015-08-09,5,0,2015-06-22,Reservation,65
True,2015-04-02,2015-08-09,5,0,2015-04-06,Reservation,129
True,2015-04-09,2015-08-09,6,0,2015-05-27,Reservation,122
True,2015-06-29,2015-08-09,6,0,2015-07-17,Reservation,41
True,2015-06-11,2015-08-09,7,1,,Reservation,59
True,2015-05-29,2015-08-09,7,1,,Reservation,72
True,2015-05-20,2015-08-09,7,1,,Reservation,81
True,2015-06-02,2015-08-09,7,1,,Reservation,68
True,2015-04-04,2015-08-09,14,0,2015-06-03,Reservation,127
True,2015-04-04,2015-08-09,14,0,2015-06-03,Reservation,127
True,2015-05-30,2015-08-10,2,0,2015-06-04,Reservation,72
True,2015-07-11,2015-08-10,3,1,,Reservation,30
True,2015-07-06,2015-08-10,6,1,,Reservation,35
True,2015-05-27,2015-08-10,6,0,2015-06-02,Reservation,75
True,2015-05-25,2015-08-10,6,0,2015-07-08,Reservation,77
True,2015-07-03,2015-08-10,7,0,2015-07-14,Reservation,38
True,2015-05-13,2015-08-11,0,1,,Reservation,90
True,2015-05-16,2015-08-11,2,0,2015-08-05,Reservation,87
True,2015-05-29,2015-08-11,2,0,2015-07-20,Reservation,74
True,2015-04-13,2015-08-11,3,0,2015-06-11,Reservation,120
True,2015-04-13,2015-08-11,3,0,2015-06-11,Reservation,120
True,2015-04-13,2015-08-11,3,0,2015-06-11,Reservation,120
True,2015-05-20,2015-08-11,4,0,2015-05-23,Reservation,83
True,2015-05-18,2015-08-11,5,0,2015-06-30,Reservation,85
True,2015-06-04,2015-08-11,7,1,,Reservation,68
True,2015-06-03,2015-08-11,7,0,2015-06-04,Reservation,69
True,2015-05-18,2015-08-11,5,0,2015-06-30,Reservation,85
True,2015-05-01,2015-08-11,5,0,2015-05-06,Reservation,102
True,2015-05-23,2015-08-11,7,0,2015-05-23,Reservation,80
True,2015-05-18,2015-08-11,7,0,2015-05-23,Reservation,85
True,2015-07-10,2015-08-12,1,1,,Reservation,33
True,2015-06-26,2015-08-12,3,1,,Reservation,47
True,2015-04-06,2015-08-12,10,0,2015-06-15,Reservation,128
True,2015-04-06,2015-08-12,10,1,,Reservation,128
True,2015-04-06,2015-08-12,10,1,,Reservation,128
True,2015-05-26,2015-08-12,5,1,,Reservation,78
True,2015-05-19,2015-08-12,14,0,2015-06-17,Reservation,85
True,2015-08-13,2015-08-13,1,1,,Walk-in,0
True,2015-08-12,2015-08-13,1,1,,Reservation,1
True,2015-04-15,2015-08-13,2,0,2015-06-22,Reservation,120
True,2015-06-02,2015-08-13,3,0,2015-06-02,Reservation,72
True,2015-08-05,2015-08-13,3,0,2015-08-12,Reservation,8
True,2015-08-05,2015-08-13,3,0,2015-08-12,Reservation,8
True,2015-05-29,2015-08-13,4,1,,Reservation,76
True,2015-07-21,2015-08-13,5,0,2015-07-29,Reservation,23
True,2015-07-21,2015-08-13,5,0,2015-07-29,Reservation,23
True,2015-05-16,2015-08-13,7,0,2015-08-11,Reservation,89
True,2015-08-14,2015-08-14,1,1,,Walk-in,0
True,2015-08-14,2015-08-14,1,1,,Walk-in,0
True,2015-07-07,2015-08-14,2,1,,Reservation,38
True,2015-07-07,2015-08-14,2,1,,Reservation,38
True,2015-08-14,2015-08-14,3,1,,Walk-in,0
True,2015-05-22,2015-08-14,4,0,2015-05-29,Reservation,84
True,2015-08-07,2015-08-14,4,1,,Reservation,7
True,2015-03-17,2015-08-14,7,1,,Reservation,150
True,2015-06-11,2015-08-14,7,1,,Reservation,64
True,2015-08-04,2015-08-15,5,0,2015-08-06,Reservation,11
True,2015-05-27,2015-08-15,5,0,2015-08-05,Reservation,80
True,2015-06-04,2015-08-15,5,1,,Reservation,72
True,2015-05-27,2015-08-15,5,0,2015-08-05,Reservation,80
True,2015-05-30,2015-08-15,5,1,,Reservation,77
True,2015-05-27,2015-08-15,5,0,2015-08-05,Reservation,80
True,2015-05-30,2015-08-15,6,0,2015-06-04,Reservation,77
True,2015-05-14,2015-08-15,6,1,,Reservation,93
True,2015-05-18,2015-08-15,7,1,,Reservation,89
True,2015-06-08,2015-08-15,7,0,2015-07-21,Reservation,68
True,2015-06-11,2015-08-15,7,1,,Reservation,65
True,2015-06-05,2015-08-15,7,0,2015-07-21,Reservation,71
True,2015-06-11,2015-08-15,7,0,2015-06-11,Reservation,65
True,2015-05-18,2015-08-15,7,1,,Reservation,89
True,2015-05-09,2015-08-15,7,0,2015-08-04,Reservation,98
True,2015-06-01,2015-08-15,7,1,,Reservation,75
True,2015-05-23,2015-08-15,14,1,,Reservation,84
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-08-16,2015-08-16,1,1,,Walk-in,0
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-07-10,2015-08-16,1,1,,Reservation,37
True,2015-08-14,2015-08-16,1,1,,Reservation,2
True,2015-03-26,2015-08-16,2,0,2015-03-31,Reservation,143
True,2015-08-01,2015-08-16,4,0,2015-08-12,Reservation,15
True,2015-08-01,2015-08-16,4,0,2015-08-12,Reservation,15
True,2015-03-18,2015-08-16,10,0,2015-05-29,Reservation,151
True,2015-04-16,2015-08-16,14,0,2015-06-19,Reservation,122
True,2015-04-07,2015-08-17,5,0,2015-05-01,Reservation,132
True,2015-05-11,2015-08-17,4,0,2015-07-29,Reservation,98
True,2015-04-13,2015-08-17,5,0,2015-04-14,Reservation,126
True,2015-05-12,2015-08-17,5,0,2015-05-13,Reservation,97
True,2015-05-13,2015-08-17,6,1,,Reservation,96
True,2015-05-29,2015-08-17,7,1,,Reservation,80
True,2015-04-29,2015-08-17,7,0,2015-06-19,Reservation,110
True,2015-03-13,2015-08-17,7,0,2015-03-24,Reservation,157
True,2015-05-01,2015-08-17,7,0,2015-05-22,Reservation,108
True,2015-06-04,2015-08-17,7,1,,Reservation,74
True,2015-05-30,2015-08-17,7,1,,Reservation,79
True,2015-05-30,2015-08-17,7,0,2015-07-27,Reservation,79
True,2015-04-23,2015-08-17,7,0,2015-05-12,Reservation,116
True,2015-05-29,2015-08-17,7,1,,Reservation,80
True,2015-04-23,2015-08-17,7,0,2015-05-12,Reservation,116
True,2015-05-16,2015-08-17,8,0,2015-08-03,Reservation,93
True,2015-05-22,2015-08-17,10,0,2015-07-01,Reservation,87
True,2015-08-05,2015-08-18,3,0,2015-08-07,Reservation,13
True,2015-08-05,2015-08-18,1,1,,Reservation,13
True,2015-08-05,2015-08-18,3,1,,Reservation,13
True,2015-04-14,2015-08-18,6,1,,Reservation,126
True,2015-04-14,2015-08-18,6,1,,Reservation,126
True,2015-03-24,2015-08-18,5,0,2015-05-21,Reservation,147
True,2015-08-08,2015-08-18,7,1,,Reservation,10
True,2015-05-18,2015-08-18,10,1,,Reservation,92
True,2015-08-18,2015-08-19,1,1,,Reservation,1
True,2015-05-20,2015-08-19,4,1,,Reservation,91
True,2015-04-13,2015-08-19,5,1,,Reservation,128
True,2015-06-19,2015-08-19,5,1,,Reservation,61
True,2015-05-13,2015-08-19,5,0,2015-07-31,Reservation,98
True,2015-08-10,2015-08-20,0,1,,Reservation,10
True,2015-08-10,2015-08-20,0,1,,Reservation,10
True,2015-06-16,2015-08-20,3,1,,Reservation,65
True,2015-06-25,2015-08-20,6,0,2015-06-30,Reservation,56
True,2015-06-23,2015-08-20,7,0,2015-07-08,Reservation,58
True,2015-05-11,2015-08-21,2,1,,Reservation,102
True,2015-08-05,2015-08-21,2,1,,Reservation,16
True,2015-07-28,2015-08-21,2,1,,Reservation,24
True,2015-07-28,2015-08-21,2,1,,Reservation,24
True,2015-05-18,2015-08-21,3,0,2015-06-22,Reservation,95
True,2015-07-16,2015-08-21,3,0,2015-07-17,Reservation,36
True,2015-08-05,2015-08-21,4,1,,Reservation,16
True,2015-06-06,2015-08-21,5,1,,Reservation,76
True,2015-05-01,2015-08-21,5,1,,Reservation,112
True,2015-07-01,2015-08-21,6,1,,Reservation,51
True,2015-08-08,2015-08-21,6,1,,Reservation,13
True,2015-07-30,2015-08-21,6,0,2015-08-10,Reservation,22
True,2015-07-20,2015-08-21,6,1,,Reservation,32
True,2015-06-19,2015-08-21,7,0,2015-07-27,Reservation,63
True,2015-07-17,2015-08-21,7,1,,Reservation,35
True,2015-06-11,2015-08-21,9,0,2015-07-20,Reservation,71
True,2015-08-22,2015-08-22,1,1,,Walk-in,0
True,2015-08-01,2015-08-22,1,0,2015-08-19,Reservation,21
True,2015-06-29,2015-08-22,6,1,,Reservation,54
True,2015-03-19,2015-08-22,7,0,2015-03-24,Reservation,156
True,2015-06-11,2015-08-22,7,0,2015-06-12,Reservation,72
True,2015-07-17,2015-08-22,7,1,,Reservation,36
True,2015-06-18,2015-08-22,7,1,,Reservation,65
True,2015-06-15,2015-08-22,7,0,2015-07-09,Reservation,68
True,2015-07-11,2015-08-22,7,0,2015-08-10,Reservation,42
True,2015-06-11,2015-08-22,7,1,,Reservation,72
True,2015-05-02,2015-08-22,7,0,2015-06-02,Reservation,112
True,2015-03-24,2015-08-22,4,1,,Reservation,151
True,2015-05-15,2015-08-22,4,0,2015-07-23,Reservation,99
True,2015-03-24,2015-08-22,5,1,,Reservation,151
True,2015-06-17,2015-08-22,5,1,,Reservation,66
True,2015-07-09,2015-08-22,6,0,2015-08-13,Reservation,44
True,2015-05-23,2015-08-23,3,1,,Reservation,92
True,2015-07-13,2015-08-23,5,0,2015-08-11,Reservation,41
True,2015-06-26,2015-08-23,5,0,2015-07-02,Reservation,58
True,2015-06-22,2015-08-23,5,1,,Reservation,62
True,2015-06-15,2015-08-23,5,1,,Reservation,69
True,2015-04-29,2015-08-23,6,0,2015-07-14,Reservation,116
True,2015-04-13,2015-08-23,7,1,,Reservation,132
True,2015-07-21,2015-08-23,7,0,2015-07-27,Reservation,33
True,2015-06-22,2015-08-23,7,1,,Reservation,62
True,2015-06-06,2015-08-23,7,0,2015-07-21,Reservation,78
True,2015-06-06,2015-08-23,7,0,2015-07-21,Reservation,78
True,2015-07-23,2015-08-23,10,0,2015-08-13,Reservation,31
True,2015-08-14,2015-08-23,10,0,2015-08-18,Reservation,9
True,2015-07-15,2015-08-24,1,1,,Reservation,40
True,2015-08-24,2015-08-24,1,1,,Walk-in,0
True,2015-07-25,2015-08-24,1,1,,Reservation,30
True,2015-08-24,2015-08-24,1,1,,Walk-in,0
True,2015-06-01,2015-08-24,2,1,,Reservation,84
True,2015-07-30,2015-08-24,2,0,2015-08-11,Reservation,25
True,2015-07-20,2015-08-24,3,0,2015-08-13,Reservation,35
True,2015-07-29,2015-08-24,3,0,2015-08-22,Reservation,26
True,2015-06-30,2015-08-24,4,0,2015-08-03,Reservation,55
True,2015-07-22,2015-08-24,5,0,2015-07-29,Reservation,33
True,2015-07-06,2015-08-25,5,0,2015-08-10,Reservation,50
True,2015-06-12,2015-08-25,5,0,2015-08-10,Reservation,74
True,2015-06-13,2015-08-25,1,0,2015-06-15,Reservation,73
True,2015-06-13,2015-08-25,1,0,2015-06-15,Reservation,73
True,2015-08-05,2015-08-26,0,1,,Reservation,21
True,2015-08-24,2015-08-26,1,1,,Reservation,2
True,2015-08-24,2015-08-26,1,0,2015-08-25,Reservation,2
True,2015-08-26,2015-08-26,1,1,,Walk-in,0
True,2015-07-13,2015-08-26,4,0,2015-07-15,Reservation,44
True,2015-06-30,2015-08-26,11,1,,Reservation,57
True,2015-08-26,2015-08-27,1,1,,Reservation,1
True,2015-05-29,2015-08-27,3,1,,Reservation,90
True,2015-07-01,2015-08-27,3,0,2015-07-06,Reservation,57
True,2015-07-01,2015-08-27,4,0,2015-07-02,Reservation,57
True,2015-07-17,2015-08-27,4,0,2015-07-17,Reservation,41
True,2015-06-27,2015-08-27,4,0,2015-08-17,Reservation,61
True,2015-07-09,2015-08-27,4,1,,Reservation,49
True,2015-07-01,2015-08-27,4,0,2015-07-02,Reservation,57
True,2015-05-13,2015-08-27,7,0,2015-05-13,Reservation,106
True,2015-05-13,2015-08-27,7,0,2015-05-13,Reservation,106
True,2015-05-11,2015-08-27,7,0,2015-08-14,Reservation,108
True,2015-07-09,2015-08-27,7,1,,Reservation,49
True,2015-05-11,2015-08-27,7,0,2015-08-14,Reservation,108
True,2015-07-29,2015-08-28,1,1,,Reservation,30
True,2015-03-17,2015-08-28,1,0,2015-08-13,Reservation,164
True,2015-07-13,2015-08-28,2,0,2015-07-27,Reservation,46
True,2015-07-28,2015-08-28,2,1,,Reservation,31
True,2015-07-25,2015-08-28,2,1,,Reservation,34
True,2015-06-23,2015-08-28,2,0,2015-07-01,Reservation,66
True,2015-08-05,2015-08-28,2,1,,Reservation,23
True,2015-07-27,2015-08-28,3,1,,Reservation,32
True,2015-07-29,2015-08-28,3,0,2015-08-24,Reservation,30
True,2015-08-18,2015-08-28,3,1,,Reservation,10
True,2015-08-17,2015-08-28,3,1,,Reservation,11
True,2015-08-17,2015-08-28,3,1,,Reservation,11
True,2015-07-20,2015-08-28,3,1,,Reservation,39
True,2015-08-24,2015-08-28,1,1,,Reservation,4
True,2015-07-25,2015-08-28,2,1,,Reservation,34
True,2015-07-04,2015-08-28,2,0,2015-07-06,Reservation,55
True,2015-07-29,2015-08-28,5,1,,Reservation,30
True,2015-08-27,2015-08-28,5,0,2015-08-28,Reservation,1
True,2015-07-17,2015-08-28,6,0,2015-08-13,Reservation,42
True,2015-06-22,2015-08-28,6,1,,Reservation,67
True,2015-07-09,2015-08-28,7,1,,Reservation,50
True,2015-04-23,2015-08-28,5,1,,Reservation,127
True,2015-07-31,2015-08-28,5,1,,Reservation,28
True,2015-08-29,2015-08-29,2,1,,Walk-in,0
True,2015-07-13,2015-08-29,2,1,,Reservation,47
True,2015-07-13,2015-08-29,3,1,,Reservation,47
True,2015-07-13,2015-08-29,3,1,,Reservation,47
True,2015-07-03,2015-08-29,1,1,,Reservation,57
True,2015-08-28,2015-08-29,4,1,,Reservation,1
True,2015-08-25,2015-08-29,4,1,,Reservation,4
True,2015-08-05,2015-08-29,5,0,2015-08-06,Reservation,24
True,2015-04-15,2015-08-29,5,1,,Reservation,136
True,2015-07-06,2015-08-29,6,0,2015-08-03,Reservation,54
True,2015-08-28,2015-08-30,1,1,,Reservation,2
True,2015-08-19,2015-08-30,2,1,,Reservation,11
True,2015-08-19,2015-08-30,2,1,,Reservation,11
True,2015-06-22,2015-08-30,3,0,2015-08-24,Reservation,69
True,2015-07-24,2015-08-30,3,1,,Reservation,37
True,2015-05-19,2015-08-30,3,1,,Reservation,103
True,2015-07-27,2015-08-30,4,1,,Reservation,34
True,2015-07-14,2015-08-30,7,0,2015-07-20,Reservation,47
True,2015-08-05,2015-08-30,7,1,,Reservation,25
True,2014-09-18,2015-08-30,12,0,2015-08-14,Reservation,346
True,2015-08-31,2015-08-31,1,1,,Walk-in,0
True,2015-07-27,2015-08-31,2,1,,Reservation,35
True,2015-07-28,2015-08-31,2,1,,Reservation,34
True,2015-06-09,2015-08-31,2,1,,Reservation,83
True,2015-08-05,2015-08-31,3,1,,Reservation,26
True,2015-08-31,2015-08-31,3,1,,Walk-in,0
True,2015-07-20,2015-08-31,3,0,2015-07-25,Reservation,42
True,2015-08-03,2015-08-31,3,1,,Reservation,28
True,2015-07-02,2015-08-31,6,0,2015-07-03,Reservation,60
True,2015-08-05,2015-08-31,7,1,,Reservation,26
True,2015-07-16,2015-09-01,2,0,2015-07-22,Reservation,47
True,2015-07-15,2015-09-01,3,1,,Reservation,48
True,2015-07-15,2015-09-01,3,1,,Reservation,48
True,2015-07-15,2015-09-01,4,1,,Reservation,48
True,2015-09-01,2015-09-01,5,1,,Walk-in,0
True,2015-08-27,2015-09-01,2,1,,Reservation,5
True,2015-07-01,2015-09-01,5,1,,Reservation,62
True,2014-10-03,2015-09-01,6,1,,Reservation,333
True,2015-08-05,2015-09-01,7,1,,Reservation,27
True,2015-05-01,2015-09-01,7,1,,Reservation,123
True,2015-08-05,2015-09-01,7,0,2015-08-10,Reservation,27
True,2015-08-05,2015-09-01,8,1,,Reservation,27
True,2015-04-14,2015-09-01,10,1,,Reservation,140
True,2015-09-02,2015-09-02,1,1,,Walk-in,0
True,2015-05-21,2015-09-02,5,1,,Reservation,104
True,2015-05-21,2015-09-02,5,1,,Reservation,104
True,2015-08-29,2015-09-02,7,0,2015-09-01,Reservation,4
True,2015-09-02,2015-09-03,2,1,,Reservation,1
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-07-08,2015-09-03,1,1,,Reservation,57
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-04-02,2015-09-03,3,1,,Reservation,154
True,2015-08-28,2015-09-03,3,1,,Reservation,6
True,2014-11-03,2015-09-03,3,0,2015-01-02,Reservation,304
True,2015-08-05,2015-09-03,4,1,,Reservation,29
True,2014-11-10,2015-09-03,4,1,,Reservation,297
True,2014-11-10,2015-09-03,4,0,2014-11-18,Reservation,297
True,2015-09-03,2015-09-04,1,0,2015-09-04,Reservation,1
True,2015-09-03,2015-09-04,1,1,,Reservation,1
True,2015-08-21,2015-09-04,2,1,,Reservation,14
True,2015-09-04,2015-09-04,4,1,,Walk-in,0
True,2015-07-15,2015-09-04,10,1,,Reservation,51
True,2015-08-12,2015-09-04,6,1,,Reservation,23
True,2014-10-07,2015-09-05,7,0,2015-01-02,Reservation,333
True,2015-07-13,2015-09-05,7,1,,Reservation,54
True,2015-07-13,2015-09-05,7,0,2015-07-14,Reservation,54
True,2015-07-15,2015-09-05,7,1,,Reservation,52
True,2015-07-20,2015-09-05,7,1,,Reservation,47
True,2015-07-28,2015-09-06,2,1,,Reservation,40
True,2015-05-13,2015-09-06,2,0,2015-05-13,Reservation,116
True,2015-06-24,2015-09-06,3,1,,Reservation,74
True,2015-08-12,2015-09-06,4,1,,Reservation,25
True,2015-08-05,2015-09-06,1,0,2015-08-06,Reservation,32
True,2015-08-11,2015-09-06,5,0,2015-08-31,Reservation,26
True,2015-06-25,2015-09-06,5,0,2015-06-29,Reservation,73
True,2015-05-19,2015-09-06,5,1,,Reservation,110
True,2015-06-23,2015-09-06,5,0,2015-07-31,Reservation,75
True,2015-07-07,2015-09-06,6,1,,Reservation,61
True,2015-07-07,2015-09-06,6,0,2015-08-25,Reservation,61
True,2015-07-11,2015-09-06,6,1,,Reservation,57
True,2015-07-07,2015-09-06,6,1,,Reservation,61
True,2015-08-07,2015-09-06,7,1,,Reservation,30
True,2015-04-15,2015-09-06,14,1,,Reservation,144
True,2014-10-06,2015-09-07,3,0,2015-01-18,Reservation,336
True,2015-08-03,2015-09-07,4,1,,Reservation,35
True,2015-09-03,2015-09-07,5,1,,Reservation,4
True,2015-07-14,2015-09-07,5,0,2015-07-21,Reservation,55
True,2015-09-05,2015-09-07,5,1,,Reservation,2
True,2015-05-18,2015-09-07,6,1,,Reservation,112
True,2015-05-25,2015-09-07,6,0,2015-09-05,Reservation,105
True,2015-07-29,2015-09-07,7,0,2015-08-04,Reservation,40
True,2015-06-24,2015-09-07,7,0,2015-08-27,Reservation,75
True,2015-08-08,2015-09-07,46,1,,Reservation,30
True,2015-04-16,2015-09-07,10,1,,Reservation,144
True,2015-01-02,2015-09-07,10,1,,Reservation,248
True,2015-09-08,2015-09-08,2,1,,Walk-in,0
True,2014-11-10,2015-09-08,3,0,2015-01-22,Reservation,302
True,2014-11-10,2015-09-08,3,0,2015-01-22,Reservation,302
True,2014-11-10,2015-09-08,3,0,2015-01-22,Reservation,302
True,2015-08-27,2015-09-08,4,0,2015-08-28,Reservation,12
True,2015-07-23,2015-09-08,4,0,2015-08-10,Reservation,47
True,2015-08-28,2015-09-08,4,1,,Reservation,11
True,2015-03-17,2015-09-08,7,1,,Reservation,175
True,2014-09-29,2015-09-08,14,0,2015-01-01,Reservation,344
True,2015-09-09,2015-09-09,1,0,2015-09-09,Walk-in,0
True,2015-08-12,2015-09-09,1,1,,Reservation,28
True,2015-07-13,2015-09-09,1,1,,Reservation,58
True,2015-09-09,2015-09-09,1,0,2015-09-09,Walk-in,0
True,2015-07-23,2015-09-09,2,1,,Reservation,48
True,2015-09-07,2015-09-09,3,1,,Reservation,2
True,2015-09-09,2015-09-09,1,1,,Walk-in,0
True,2015-09-08,2015-09-09,5,0,2015-09-09,Reservation,1
True,2015-05-02,2015-09-09,6,1,,Reservation,130
True,2015-05-02,2015-09-09,6,1,,Reservation,130
True,2015-05-14,2015-09-09,7,1,,Reservation,118
True,2015-04-16,2015-09-09,7,1,,Reservation,146
True,2015-04-03,2015-09-09,9,0,2015-04-29,Reservation,159
True,2015-06-23,2015-09-09,9,0,2015-07-23,Reservation,78
True,2015-04-03,2015-09-09,9,0,2015-04-29,Reservation,159
True,2015-07-22,2015-09-09,5,1,,Reservation,49
True,2015-09-08,2015-09-09,5,1,,Reservation,1
True,2015-08-10,2015-09-10,3,1,,Reservation,31
True,2015-03-28,2015-09-10,4,1,,Reservation,166
True,2015-05-25,2015-09-10,5,1,,Reservation,108
True,2015-05-20,2015-09-10,7,1,,Reservation,113
True,2015-09-10,2015-09-10,1,1,,Walk-in,0
True,2015-08-29,2015-09-10,2,1,,Reservation,12
True,2015-05-01,2015-09-10,2,0,2015-05-11,Reservation,132
True,2015-08-29,2015-09-10,2,1,,Reservation,12
True,2015-04-23,2015-09-10,7,1,,Reservation,140
True,2015-04-23,2015-09-10,7,1,,Reservation,140
True,2015-06-05,2015-09-10,7,1,,Reservation,97
True,2015-04-03,2015-09-10,7,1,,Reservation,160
True,2015-03-27,2015-09-10,14,1,,Reservation,167
True,2015-09-11,2015-09-11,1,1,,Walk-in,0
True,2015-06-30,2015-09-11,1,1,,Reservation,73
True,2015-09-11,2015-09-11,1,1,,Walk-in,0
True,2015-07-10,2015-09-11,1,1,,Reservation,63
True,2015-09-08,2015-09-11,1,1,,Reservation,3
True,2015-09-10,2015-09-11,2,1,,Reservation,1
True,2015-09-03,2015-09-11,5,1,,Reservation,8
True,2015-06-01,2015-09-11,7,1,,Reservation,102
True,2014-11-05,2015-09-11,7,0,2015-07-21,Reservation,310
True,2015-08-31,2015-09-11,7,1,,Reservation,11
True,2015-03-30,2015-09-11,10,1,,Reservation,165
True,2015-06-03,2015-09-12,1,0,2015-06-23,Reservation,101
True,2015-03-24,2015-09-12,4,0,2015-08-06,Reservation,172
True,2015-03-25,2015-09-12,4,0,2015-05-09,Reservation,171
True,2015-04-22,2015-09-12,6,1,,Reservation,143
True,2015-05-14,2015-09-12,6,0,2015-08-26,Reservation,121
True,2015-09-12,2015-09-12,7,1,,Walk-in,0
True,2014-10-07,2015-09-12,7,0,2015-01-02,Reservation,340
True,2015-03-26,2015-09-12,18,1,,Reservation,170
True,2015-04-16,2015-09-12,7,1,,Reservation,149
True,2015-09-13,2015-09-13,1,1,,Walk-in,0
True,2015-05-09,2015-09-13,2,0,2015-05-20,Reservation,127
True,2015-04-17,2015-09-13,3,0,2015-05-09,Reservation,149
True,2015-08-25,2015-09-13,4,1,,Reservation,19
True,2015-03-19,2015-09-13,4,0,2015-08-10,Reservation,178
True,2015-03-19,2015-09-13,4,0,2015-08-10,Reservation,178
True,2015-05-13,2015-09-13,6,0,2015-05-16,Reservation,123
True,2015-03-25,2015-09-13,8,1,,Reservation,172
True,2014-11-12,2015-09-13,11,1,,Reservation,305
True,2015-04-11,2015-09-14,2,1,,Reservation,156
True,2015-08-11,2015-09-14,5,1,,Reservation,34
True,2015-05-29,2015-09-14,5,0,2015-08-20,Reservation,108
True,2015-05-30,2015-09-14,6,1,,Reservation,107
True,2015-09-03,2015-09-14,6,1,,Reservation,11
True,2015-03-24,2015-09-15,4,0,2015-09-02,Reservation,175
True,2015-06-02,2015-09-15,4,0,2015-08-17,Reservation,105
True,2015-06-08,2015-09-15,5,1,,Reservation,99
True,2014-09-26,2015-09-15,14,1,,Reservation,354
True,2015-05-22,2015-09-15,15,0,2015-05-27,Reservation,116
True,2015-09-15,2015-09-16,1,1,,Reservation,1
True,2015-09-16,2015-09-16,1,1,,Walk-in,0
True,2015-09-11,2015-09-16,1,1,,Reservation,5
True,2015-08-01,2015-09-16,1,1,,Reservation,46
True,2015-09-16,2015-09-16,1,1,,Walk-in,0
True,2015-09-16,2015-09-16,1,1,,Walk-in,0
True,2015-09-10,2015-09-16,2,1,,Reservation,6
True,2015-08-03,2015-09-16,2,1,,Reservation,44
True,2015-08-05,2015-09-16,3,1,,Reservation,42
True,2015-07-06,2015-09-16,3,1,,Reservation,72
True,2015-08-05,2015-09-16,3,1,,Reservation,42
True,2015-07-13,2015-09-16,4,0,2015-08-17,Reservation,65
True,2015-05-18,2015-09-16,4,0,2015-05-19,Reservation,121
True,2015-06-04,2015-09-16,5,1,,Reservation,104
True,2015-07-22,2015-09-16,5,1,,Reservation,56
